"","province","district","constituency","year","party","candidate","first_name","middle_name","last_name","won","pct_margin","election"
"731","North-Western","Kabompo","Manyinga",2011,"IND","Geoffrey  Malayiti","Geoffrey","","Malayiti",0,0.106609071274298,"assembly"
"732","North-Western","Solwezi","Solwezi West",2011,"IND","Geoffrey  Sawanda","Geoffrey","","Sawanda",0,0.0256427115523703,"assembly"
"733","Western","Sesheke","Sesheke",2006,"ULP","Geoffrey A. Harrington","Geoffrey","A.","Harrington",0,0.567122186495177,"assembly"
"734","Northern","Kasama","Kasama Central",2011,"PF","Geoffrey B Mwamba","Geoffrey","B","Mwamba",1,0.690108217228712,"assembly"
"735","Lusaka","Lusaka","Kabwata",2006,"MMD","Geoffrey B. Mwamba","Geoffrey","B.","Mwamba",0,0.390109469493991,"assembly"
"736","Copperbelt","Ndola","Kabushi",2006,"MMD","Geoffrey P. Mukala","Geoffrey","P.","Mukala",0,0.136177086971708,"assembly"
"737","Southern","Choma","Choma Central",2006,"UPND, FDD, UNIP (UDA)","George Chazangwe","George",NA,"Chazangwe",1,0.583102169045152,"assembly"
"738","Central","Serenje","Muchinga",2006,"MMD","George Kunda","George",NA,"Kunda",1,0.597888253409591,"assembly"
"739","Copperbelt","Kitwe","Chimwemwe",2006,"MMD","George Lungu","George",NA,"Lungu",0,0.0621927762342381,"assembly"
"740","Luapula","Kawambwa","Kawambwa",2006,"Independent","George Mambwe","George",NA,"Mambwe",0,0.106737524770312,"assembly"
"741","Eastern","Katete","Mkaika",2006,"Independent","George Mwale","George",NA,"Mwale",0,0.112831606512581,"assembly"
"742","Copperbelt","Kitwe","Kwacha",2006,"Independent","George Mwanapabo","George",NA,"Mwanapabo",0,0.110734231995088,"assembly"
"743","Southern","Choma","Mbabala",2006,"Independent","George Nyanga","George",NA,"Nyanga",0,0.367279853340919,"assembly"
"744","Muchinga","Nakonde","Nakonde",2016,"RAINBOW","George Siame","George",NA,"Siame",0,0.481981631382316,"assembly"
"745","Eastern","Mambwe","Malambo",2006,"NGP","George Zimba","George",NA,"Zimba",0,0.03010560965574,"assembly"
"746","Southern","Choma","Choma Central",2011,"IND","George  Chazangwe","George","","Chazangwe",0,0.439339184305627,"assembly"
"747","Southern","Itezhi-Tezhi","Itezhitezhi",2011,"PF","George  Chitembo","George","","Chitembo",0,0.280675909878683,"assembly"
"748","Central","Serenje","Muchinga",2011,"MMD","George  Kunda","George","","Kunda",1,0.647570797609769,"assembly"
"749","Eastern","Chama","Chama South",2011,"MMD","George  Lungu","George","","Lungu",0,0.0354320884970474,"assembly"
"750","Eastern","Chipata","Luangeni",2011,"PF","George  Zulu","George","","Zulu",0,0.0858157308780165,"assembly"
"751","Western","Kaoma","Kaoma Central",2016,"IND","George C Chisani","George","C","Chisani",0,0.426272066458982,"assembly"
"752","Southern","Zimba","Mapatizya",2016,"FDD","George C S Sianduwe","George","C","Sianduwe",0,0.926142889960947,"assembly"
"753","Northern","Chilubi","Chinsali",2006,"NDF","George C. Mukosa","George","C.","Mukosa",0,0.0223712282840597,"assembly"
"754","Lusaka","Chilanga","Chilanga",2016,"IND","George Cc Muleya","George","Cc","Muleya",0,0.152632565111486,"assembly"
"755","Northern","Mbala","Mbala",2016,"UPND","George J Sinyangwe","George","J","Sinyangwe",0,0.328064276669141,"assembly"
"756","Northern","Luwingu","Lubansenshi",2011,"MMD","George K Mwamba","George","K","Mwamba",0,0.0697186056278875,"assembly"
"757","Northern","Luwingu","Lubansenshi",2016,"PF","George K Mwamba","George","K","Mwamba",1,0.352589884216941,"assembly"
"758","Western","Nalolo","Nalolo",2016,"IND","George M Imbuwa","George","M","Imbuwa",1,0.0119883428268645,"assembly"
"759","Copperbelt","Masaiti","Kafulafuta",2016,"IND","George W Mpombo","George","W","Mpombo",0,0.0600657435999602,"assembly"
"760","Copperbelt","Masaiti","Kafulafuta",2006,"MMD","George W. Mpombo","George","W.","Mpombo",1,0.480651135588264,"assembly"
"761","Northern","Mungwi","Malole",2006,"Independent","Georgina C. Mutale","Georgina","C.","Mutale",0,0.003,"assembly"
"762","Southern","Pemba","Pemba",2016,"PF","Gerald Hamuchenje","Gerald",NA,"Hamuchenje",0,0.890688415600479,"assembly"
"763","Eastern","Lundazi","Chasefu",2016,"PF","Gerald G Zimba","Gerald","G","Zimba",1,0.484939348507564,"assembly"
"764","Eastern","Nyimba","Nyimba",2006,"UPND, FDD, UNIP (UDA)","Geroge M. Phiri","Geroge","M.","Phiri",0,0.29972393022964,"assembly"
"765","Lusaka","Lusaka","Kanyama",2011,"PF","Gerry  Chanda","Gerry","","Chanda",1,0.296017080949996,"assembly"
"766","Copperbelt","Mufulira","Mufulira",2016,"FDD","Gershom Siwelwa","Gershom",NA,"Siwelwa",0,0.472045850424229,"assembly"
"767","Northern","Kaputa","Kaputa",2016,"FDD","Gershom K Tanga","Gershom","K","Tanga",0,0.132246740220662,"assembly"
"768","Northern","Mbala","Kanchibiya",2006,"Independent","Gershom M. Lusenga","Gershom","M.","Lusenga",0,0.335774605784321,"assembly"
"769","Northern","Mbala","Mpika",2006,"UPND, FDD, UNIP (UDA)","Gertrude Chilimboyi","Gertrude",NA,"Chilimboyi",0,0.335010969157311,"assembly"
"770","Southern","Choma","Choma Central",2016,"PF","Getrude Moono","Getrude",NA,"Moono",0,0.765321917939114,"assembly"
"771","Southern","Monze","Monze Central",2011,"PF","Gevar  Nsanzya","Gevar","","Nsanzya",0,0.410713598028267,"assembly"
"772","Southern","Mazabuka","Chikankata",2006,"PF","Gibson Chisapi","Gibson",NA,"Chisapi",0,0.528359539117703,"assembly"
"773","Lusaka","Kafue","Kafue",2016,"PF","Gibson Sinkala","Gibson",NA,"Sinkala",0,0.0692098244054234,"assembly"
"774","North-Western","Kasempa","Kasempa",2011,"NMP","Gibson M Kanshamba","Gibson","M","Kanshamba",0,0.398410612602465,"assembly"
"775","Southern","Kalomo","Mapatizya",2011,"PF","Giddson  Muuzu","Giddson","","Muuzu",0,0.402796633179473,"assembly"
"776","Eastern","Chipata","Kasenengwa",2016,"MMD","Gideon Zulu","Gideon",NA,"Zulu",0,0.388185477108838,"assembly"
"777","Central","Ngabwe","Lufubu",2016,"PF","Gift Chiyalika","Gift",NA,"Chiyalika",1,0.103296703296703,"assembly"
"778","Muchinga","Isoka","Isoka",2016,"FDD","Gift Kapila","Gift",NA,"Kapila",0,0.47453897736798,"assembly"
"779","Northern","Isoka","Isoka",2011,"FDD","Gift  Kapila","Gift","","Kapila",0,0.234149134106197,"assembly"
"780","Southern","Sinazongwe","Sinazongwe",2016,"UPND","Gift S Sialubalo","Gift","S","Sialubalo",1,0.662784417780074,"assembly"
"781","Northern","Kaputa","Chimbamilonga",2011,"UPND","Gilbert  Kabuta","Gilbert","","Kabuta",0,0.217486538286027,"assembly"
"782","Northern","Nsama","Chimbamilonga",2016,"FDD","Gilbert C Kabuta","Gilbert","C","Kabuta",0,0.314123638238896,"assembly"
"783","Northern","Kaputa","Chimbamilonga",2006,"PF","Gilbert C. Kabuta","Gilbert","C.","Kabuta",0,0.058596389612897,"assembly"
"784","Southern","Kalomo","Dundumwezi",2006,"MMD","Gilbert M. Chibambula","Gilbert","M.","Chibambula",0,0.0585356041303473,"assembly"
"785","Northern","Mbala","Senga Hill",2011,"PF","Giles  Yambayamba","Giles","","Yambayamba",0,0.362016806722689,"assembly"
"786","Northern","Mbala","Senga Hill",2016,"UPND","Giles C Yambayamba","Giles","C","Yambayamba",0,0.0494773519163763,"assembly"
"787","Copperbelt","Chingola","Nchanga",2006,"Independent","Gineton Kachamba","Gineton",NA,"Kachamba",0,0.450361807271444,"assembly"
"788","Luapula","Chienge","Chienge",2016,"FDD","Given Katuta","Given",NA,"Katuta",1,0.0327793637846656,"assembly"
"789","Lusaka","Lusaka","Kabwata",2016,"PF","Given Lubinda","Given",NA,"Lubinda",1,0.262099479572778,"assembly"
"790","Lusaka","Lusaka","Kabwata",2006,"PF","Given Lubinda","Given",NA,"Lubinda",1,0.390109469493991,"assembly"
"791","Lusaka","Lusaka","Kabwata",2011,"PF","Given  Lubinda","Given","","Lubinda",1,0.599626912075612,"assembly"
"792","Northern","Mpulungu","Mpulungu",2011,"MMD","Given  Mung'omba","Given","","Mung'omba",0,0.0988467183895995,"assembly"
"793","Copperbelt","Masaiti","Masaiti",2006,"MMD","Gladies Lundwe","Gladies",NA,"Lundwe",1,0.727245709190876,"assembly"
"794","Eastern","Sinda","Sinda",2016,"PF","Gladys Banda","Gladys",NA,"Banda",0,0.109096795079314,"assembly"
"795","Central","Kabwe","Bwacha",2006,"MMD","Gladys Z. Nyirongo","Gladys","Z.","Nyirongo",1,0.161722624952308,"assembly"
"796","Muchinga","Chama","Chama North",2016,"UDF","Glory Kaluba","Glory",NA,"Kaluba",0,0.659473431113248,"assembly"
"797","Eastern","Petauke","Msanzala",2011,"PF","Godfrey  Banda","Godfrey","","Banda",0,0.126183374400208,"assembly"
"798","Central","Serenje","Chitambo",2011,"IND","Godfrey  Kabengele","Godfrey","","Kabengele",0,0.126735131475003,"assembly"
"799","Northern","Mungwi","Malole",2011,"UPND","Godfrey  Kangwa","Godfrey","","Kangwa",0,0.554754020813623,"assembly"
"800","Central","Kabwe","Bwacha",2011,"MMD","Godfrey  Pende","Godfrey","","Pende",0,0.137251820420137,"assembly"
"801","Southern","Itezhi-Tezhi","Itezhitezhi",2006,"MMD","Godfrey J. Kaande","Godfrey","J.","Kaande",0,0.171390611160319,"assembly"
"802","Southern","Kazungula","Katombola",2006,"PF","Godfrey J. Muyabalo","Godfrey","J.","Muyabalo",0,0.152610120713087,"assembly"
"803","Lusaka","Lusaka","Kanyama",2006,"APC","Godfrey J. Mwale","Godfrey","J.","Mwale",0,0.0748829953198128,"assembly"
"804","Southern","Itezhi-Tezhi","Itezhitezhi",2006,"UPND, FDD, UNIP (UDA)","Godfrey M. Beene","Godfrey","M.","Beene",1,0.171390611160319,"assembly"
"805","Western","Kaoma","Kaoma Central",2011,"FDD","Godfrey S Nyambe","Godfrey","S","Nyambe",0,0.153242132384516,"assembly"
"806","Central","Serenje","Chitambo",2011,"UNIP","Golden  Ng'andwe","Golden","","Ng'andwe",0,0.126735131475003,"assembly"
"807","Eastern","Lundazi","Lumezi",2016,"RAINBOW","Goodson Banda","Goodson",NA,"Banda",0,0.162350546934622,"assembly"
"808","Eastern","Chama","Chama South",2011,"UNIP","Goodson  Mazaba","Goodson","","Mazaba",0,0.0354320884970474,"assembly"
"809","Lusaka","Lusaka","Matero",2006,"MMD","Goodward Mulubwa","Goodward",NA,"Mulubwa",0,0.203254895057019,"assembly"
"810","Copperbelt","Luanshya","Roan",2011,"MMD","Goodward  Mulubwa","Goodward","","Mulubwa",0,0.399632571459448,"assembly"
"811","North-Western","Chavuma","Chavuma",2016,"IND","Grace Njapau","Grace",NA,"Njapau",0,0.0932034536196591,"assembly"
"812","Copperbelt","Kitwe","Wusakile",2006,"UPND, FDD, UNIP (UDA)","Grace Sampa","Grace",NA,"Sampa",0,0.399299568965517,"assembly"
"813","Northern","Kasama","Kasama Central",2006,"APC","Grace C. Chomba","Grace","C.","Chomba",0,0.217619532044761,"assembly"
"814","Luapula","Mwense","Mwense",2006,"UPND, FDD, UNIP (UDA)","Grace C. Mulenga","Grace","C.","Mulenga",0,0.169926047658176,"assembly"
"815","Eastern","Chadiza","Vubwi",2006,"Independent","Grasiano K. Mbewe","Grasiano","K.","Mbewe",0,0.097778266608007,"assembly"
"816","Northern","Mbala","Senga Hill",2011,"UPND","Green  Simutowe","Green","","Simutowe",0,0.362016806722689,"assembly"
"817","Copperbelt","Ndola","Bwana Mkubwa",2006,"HP","Greenford Mwanza","Greenford",NA,"Mwanza",0,0.105218135158255,"assembly"
"818","Copperbelt","Chingola","Chingola",2011,"UPND","Greenwell D Mulambya","Greenwell","D","Mulambya",0,0.31692363724657,"assembly"
"819","Central","Itezhitezhi","Itezhitezhi",2016,"PF","Greyford Monde","Greyford",NA,"Monde",0,0.712238619991433,"assembly"
"820","Southern","Itezhi-Tezhi","Itezhitezhi",2011,"UPND","Greyford  Monde","Greyford","","Monde",1,0.280675909878683,"assembly"
"821","Eastern","Chipata","Luangeni",2006,"Independent","Greyson P. Mwale","Greyson","P.","Mwale",0,0.179152348224513,"assembly"
"822","Lusaka","Lusaka","Matero",2006,"Independent","Guess Nyirenda","Guess",NA,"Nyirenda",0,0.203254895057019,"assembly"
"823","Lusaka","Lusaka","Lusaka Central",2011,"PF","Guy  Scott","Guy","","Scott",1,0.360829248493553,"assembly"
"824","Lusaka","Lusaka","Lusaka Central",2006,"PF","Guy  Scott","Guy","","Scott",1,0.361178037926245,"assembly"
"825","Muchinga","Shiwan'gandu","Shiwan'gandu",2016,"FDD","Gwendoline Lesa","Gwendoline",NA,"Lesa",0,0.504611705761785,"assembly"
"826","North-Western","Kasempa","Kasempa",2016,"FDD","Haggai K Shitima","Haggai","K","Shitima",0,0.544771446462117,"assembly"
"827","Western","Mulobezi","Mulobezi",2016,"RAINBOW","Hamanyanga M Hamanyanga","Hamanyanga","M","Hamanyanga",0,0.260227966619174,"assembly"
"828","Eastern","Lundazi","Chasefu",2011,"NMP","Hambani  Mbale","Hambani","","Mbale",0,0.438840579710145,"assembly"
"829","Southern","Pemba","Pemba",2016,"RAINBOW","Hanyenzu H Kooma","Hanyenzu","H","Kooma",0,0.890688415600479,"assembly"
"830","Copperbelt","Ndola","Kabushi",2011,"NMP","Harold  Ndhlovu","Harold","","Ndhlovu",0,0.355603537765229,"assembly"
"831","Copperbelt","Mufulira","Kantanshi",2006,"MMD","Harrington Mambwe","Harrington",NA,"Mambwe",0,0.42672131147541,"assembly"
"832","Eastern","Chipata","Chipangali",2016,"RAINBOW","Harrison Phiri","Harrison",NA,"Phiri",0,0.467128323501753,"assembly"
"833","Lusaka","Lusaka","Lusaka Central",2006,"Independent","Harrison C. Mwiche","Harrison","C.","Mwiche",0,0.361178037926245,"assembly"
"834","Lusaka","Lusaka","Kanyama",2006,"UPND, FDD, UNIP (UDA)","Harrison M. Mukupa","Harrison","M.","Mukupa",0,0.0748829953198128,"assembly"
"835","Luapula","Mansa","Bahati",2016,"PF","Harry Kalaba","Harry",NA,"Kalaba",1,0.634956349563496,"assembly"
"836","Luapula","Mansa","Bahati",2011,"PF","Harry  Kalaba","Harry","","Kalaba",1,0.602562139539631,"assembly"
"837","Southern","Kalomo","Kalomo Central",2006,"Independent","Harry K. Kamboni","Harry","K.","Kamboni",0,0.248055056852184,"assembly"
"838","Southern","Kalomo","Kalomo Central",2016,"UPND","Harry Ks Kamboni","Harry","Ks","Kamboni",1,0.127254896900565,"assembly"
"839","Southern","Kalomo","Kalomo Central",2011,"NMP","Harry Sk Kamboni","Harry","Sk","Kamboni",0,0.224223573650248,"assembly"
"840","Central","Mumbwa","Mwembezhi",2011,"IND","Harryson  Mukupa","Harryson","","Mukupa",0,0.261975447324079,"assembly"
"841","Northern","Nsama","Chimbamilonga",2016,"PF","Hastings Chansa","Hastings",NA,"Chansa",1,0.314123638238896,"assembly"
"842","Western","Sesheke","Mulobezi",2011,"UPND","Hastings  Sililo","Hastings","","Sililo",1,0.210312786284518,"assembly"
"843","Northern","Kaputa","Chimbamilonga",2011,"PF","Hastings S Chansa","Hastings","S","Chansa",1,0.217486538286027,"assembly"
"844","Copperbelt","Kalulushi","Kalulushi",2016,"RAINBOW","Haward Simpemba","Haward",NA,"Simpemba",0,0.142893272635306,"assembly"
"845","Copperbelt","Mufulira","Kankoyo",2016,"UPND","Heartson Mabeta","Heartson",NA,"Mabeta",0,0.195208317637309,"assembly"
"846","Eastern","Chama","Chama North",2011,"UNIP","Hebert  Zimba","Hebert","","Zimba",0,0.10257209664848,"assembly"
"847","Southern","Chikankata","Chikankata",2016,"RAINBOW","Hecarol N Mweemba","Hecarol","N","Mweemba",0,0.701767960075825,"assembly"
"848","Copperbelt","Luanshya","Luanshya",2016,"UPND","Helen Mulenga","Helen",NA,"Mulenga",0,0.359832956591702,"assembly"
"849","Copperbelt","Luanshya","Luanshya",2006,"Independent","Helen Mulenga-Banda","Helen",NA,"Mulenga-Banda",0,0.000827985924239272,"assembly"
"850","Copperbelt","Luanshya","Luanshya",2011,"UPND","Helen B Mulenga","Helen","B","Mulenga",0,0.340584064415335,"assembly"
"851","Muchinga","Chinsali","Chinsali",2016,"UNIP","Henry Kampamba","Henry",NA,"Kampamba",0,0.752991153201606,"assembly"
"852","Central","Mumbwa","Nangoma",2011,"ADD","Henry  Siseho","Henry","","Siseho",0,0.109766277128548,"assembly"
"853","Eastern","Mambwe","Malambo",2016,"IND","Henry F Mtiti","Henry","F","Mtiti",0,0.113143419346183,"assembly"
"854","Eastern","Katete","Mkaika",2006,"APC","Henry H. Zulu","Henry","H.","Zulu",0,0.112831606512581,"assembly"
"855","Western","Kalabo","Sikongo",2006,"UPND, FDD, UNIP (UDA)","Henry I. Mwalye","Henry","I.","Mwalye",0,0.487896494156928,"assembly"
"856","Lusaka","Lusaka","Kanyama",2006,"PF","Henry J. Mtonga","Henry","J.","Mtonga",1,0.0748829953198128,"assembly"
"857","Luapula","Mwense","Mambilima",2016,"IND","Henry K Mbita","Henry","K","Mbita",0,0.176312505998656,"assembly"
"858","Lusaka","Kafue","Chilanga",2006,"Independent","Henry N. Muyoba","Henry","N.","Muyoba",0,0.0229510009954651,"assembly"
"859","Muchinga","Mpika","Mpika",2016,"UDF","Henry S Kasolo","Henry","S","Kasolo",0,0.611969304365158,"assembly"
"860","Lusaka","Kafue","Kafue",2006,"HP","Herbert Mhango","Herbert",NA,"Mhango",0,0.0864952275775026,"assembly"
"861","Central","Itezhitezhi","Itezhitezhi",2016,"UPND","Herbert Shabula","Herbert",NA,"Shabula",1,0.712238619991433,"assembly"
"862","Eastern","Chadiza","Vubwi",2011,"UPND","Herbert  Banda","Herbert","","Banda",0,0.586258588382261,"assembly"
"863","Southern","Monze","Bweengwa",2011,"UPND","Highvie  Hamududu","Highvie","","Hamududu",1,0.64870796460177,"assembly"
"864","Southern","Monze","Bweengwa",2006,"UPND, FDD, UNIP (UDA)","Highvie H. Hamududu","Highvie","H.","Hamududu",1,0.774108322324967,"assembly"
"865","Muchinga","Shiwan'gandu","Shiwan'gandu",2016,"IND","Holland C Mulenga","Holland","C","Mulenga",0,0.504611705761785,"assembly"
"866","Luapula","Kawambwa","Pambashe",2016,"UPND","Honorato Kanunsha","Honorato",NA,"Kanunsha",0,0.397165017384327,"assembly"
"867","Luapula","Kawambwa","Pambashe",2011,"IND","Honorato  Kanunshya","Honorato","","Kanunshya",0,0.0442908926144087,"assembly"
"868","Luapula","Nchelenge","Nchelenge",2011,"IND","Honorine M Mwelwa","Honorine","M","Mwelwa",0,0.346783035831762,"assembly"
"869","Copperbelt","Kitwe","Wusakile",2006,"NDF","Hopeson Nyondo","Hopeson",NA,"Nyondo",0,0.399299568965517,"assembly"
"870","Copperbelt","Kitwe","Wusakile",2011,"UNIP","Hopeson  Nyondo","Hopeson","","Nyondo",0,0.594063762550502,"assembly"
"871","Southern","Choma","Pemba",2011,"NMP","Hosea  Mwana","Hosea","","Mwana",0,0.475164806474773,"assembly"
"872","Central","Serenje","Muchinga",2016,"MMD","Howard Kunda","Howard",NA,"Kunda",1,0.513875932835821,"assembly"
"873","Eastern","Chama","Chama South",2011,"IND","Hubert  Ngulube","Hubert","","Ngulube",0,0.0354320884970474,"assembly"
"874","Lusaka","Lusaka","Chawama",2006,"MMD","Humphery Musonda","Humphery",NA,"Musonda",0,0.20128603424608,"assembly"
"875","Eastern","Lundazi","Lumezi",2016,"FDD","Humphrey Ngwenya","Humphrey",NA,"Ngwenya",0,0.162350546934622,"assembly"
"876","North-Western","Solwezi","Solwezi West",2011,"MMD","Humphrey I Mwanza","Humphrey","I","Mwanza",1,0.0256427115523703,"assembly"
"877","North-Western","Solwezi","Solwezi West",2006,"MMD","Humphrey I. Mwanza","Humphrey","I.","Mwanza",1,0.307202351788339,"assembly"
"878","Southern","Choma","Pemba",2011,"IND","Hyde  Haantuba","Hyde","","Haantuba",0,0.475164806474773,"assembly"
"879","North-Western","Kasempa","Kasempa",2011,"UPND","Hyden M Songezha","Hyden","M","Songezha",0,0.398410612602465,"assembly"
"880","Southern","Livingstone","Livingstone",2016,"UNIP","Ian Munkombwe","Ian",NA,"Munkombwe",0,0.364586971259527,"assembly"
"881","Eastern","Katete","Sinda",2011,"UPND","Iback  Banda","Iback","","Banda",0,0.778748451053284,"assembly"
"882","Eastern","Petauke","Petauke",2016,"UNIP","Ignasio As Phiri","Ignasio","As","Phiri",0,0.371556217423678,"assembly"
"883","Eastern","Petauke","Petauke",2011,"UNIP","Ignasio As Phiri","Ignasio","As","Phiri",0,0.403391384051329,"assembly"
"884","Copperbelt","Kitwe","Chimwemwe",2016,"RAINBOW","Ignatius Nkonde","Ignatius",NA,"Nkonde",0,0.177721196690006,"assembly"
"885","Western","Mongu","Luena",2011,"ULP","Imasiku  Mukelabai","Imasiku","","Mukelabai",0,0.0719183810001673,"assembly"
"886","Lusaka","Lusaka","Kabwata",2011,"UPND","Imbuwa  Imbuwa","Imbuwa","","Imbuwa",0,0.599626912075612,"assembly"
"887","Western","Kalabo","Kalabo Central",2006,"ULP","Inambao Nyambe","Inambao",NA,"Nyambe",0,0.356719301752282,"assembly"
"888","Central","Mkushi","Mkushi North",2011,"PF","Ingrid  Mphande","Ingrid","","Mphande",0,0.0678225707633869,"assembly"
"889","Central","Mkushi","Mkushi North",2016,"IND","Ingrid M Mphande","Ingrid","M","Mphande",0,0.149509925866959,"assembly"
"890","Luapula","Samfya","Chifunabuli",2006,"UPND, FDD, UNIP (UDA)","Innocent Kamwenda","Innocent",NA,"Kamwenda",0,0.00723053640491,"assembly"
"891","Central","Kabwe","Bwacha",2011,"FDD","Innocent  Chanda","Innocent","","Chanda",0,0.137251820420137,"assembly"
"892","Northern","Luwingu","Lupososhi",2011,"UPND","Innocent N Chungu","Innocent","N","Chungu",0,0.21387728878895,"assembly"
"893","Western","Senanga","Nalolo",2011,"PF","Inonge M Wina","Inonge","M","Wina",1,0.165679899058527,"assembly"
"894","Western","Senanga","Nalolo",2006,"ULP","Inonge M. Wina","Inonge","M.","Wina",0,0.122194864579669,"assembly"
"895","Lusaka","Lusaka","Kanyama",2011,"ZED","Ireen  Zulu","Ireen","","Zulu",0,0.296017080949996,"assembly"
